"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"25/01/2022";"2200";"23,5";"25,0";"23,2";"65,0";"65,0";"51,0";"16,5";"16,5";"13,3";"859,9";"859,9";"859,3";"0,4";"163,0";"1,6";"253,10";"0,0"
"25/01/2022";"2300";"21,8";"23,5";"21,8";"81,0";"81,0";"65,0";"18,5";"18,6";"17,0";"860,0";"860,0";"859,8";"1,4";"110,0";"2,3";"1,80";"0,0"
"26/01/2022";"0000";"20,9";"21,8";"20,5";"87,0";"87,0";"81,0";"18,7";"18,7";"18,1";"860,4";"860,4";"860,0";"0,3";"346,0";"2,1";"";"0,0"
"26/01/2022";"0100";"20,7";"21,0";"20,4";"69,0";"87,0";"68,0";"14,8";"18,7";"14,6";"860,6";"860,8";"860,4";"0,3";"315,0";"1,3";"";"0,0"
"26/01/2022";"0200";"19,8";"20,8";"19,5";"73,0";"73,0";"68,0";"14,9";"15,0";"14,4";"860,5";"860,7";"860,5";"0,8";"334,0";"1,9";"";"0,0"
"26/01/2022";"0300";"19,1";"19,9";"18,9";"78,0";"79,0";"73,0";"15,2";"15,4";"14,8";"860,3";"860,5";"860,3";"1,4";"325,0";"2,8";"";"0,0"
"26/01/2022";"0400";"18,3";"19,1";"18,3";"83,0";"83,0";"78,0";"15,4";"15,4";"15,0";"860,2";"860,3";"860,2";"1,9";"329,0";"3,7";"";"0,0"
"26/01/2022";"0500";"17,8";"18,5";"17,8";"93,0";"93,0";"83,0";"16,7";"16,7";"15,4";"859,6";"860,2";"859,6";"1,2";"357,0";"4,4";"";"0,0"
"26/01/2022";"0600";"17,5";"17,8";"17,5";"95,0";"96,0";"93,0";"16,8";"16,8";"16,6";"859,1";"859,7";"859,1";"1,4";"340,0";"4,8";"";"0,0"
"26/01/2022";"0700";"17,7";"17,8";"17,5";"94,0";"95,0";"94,0";"16,8";"16,9";"16,7";"859,2";"859,2";"859,0";"1,5";"339,0";"4,2";"";"0,0"
"26/01/2022";"0800";"17,7";"17,8";"17,6";"94,0";"95,0";"94,0";"16,7";"16,9";"16,7";"859,2";"859,3";"859,1";"1,3";"336,0";"5,0";"";"0,0"
"26/01/2022";"0900";"17,7";"17,7";"17,6";"94,0";"94,0";"94,0";"16,7";"16,7";"16,6";"859,4";"859,4";"859,2";"2,2";"320,0";"5,1";"3,90";"0,0"
"26/01/2022";"1000";"17,8";"17,8";"17,7";"93,0";"94,0";"93,0";"16,7";"16,7";"16,6";"859,6";"859,6";"859,3";"1,6";"327,0";"5,1";"128,10";"0,0"
"26/01/2022";"1100";"18,7";"18,8";"17,8";"88,0";"93,0";"87,0";"16,6";"17,1";"16,6";"859,8";"860,0";"859,5";"1,7";"330,0";"4,3";"699,80";"0,0"
"26/01/2022";"1200";"21,4";"21,4";"18,6";"77,0";"89,0";"77,0";"17,2";"17,7";"16,3";"859,6";"859,8";"859,3";"1,2";"336,0";"5,3";"1992,00";"0,0"
"26/01/2022";"1300";"23,3";"23,4";"20,8";"69,0";"78,0";"69,0";"17,2";"17,8";"16,3";"859,4";"859,6";"859,4";"2,1";"301,0";"4,9";"2892,70";"0,0"
"26/01/2022";"1400";"24,0";"24,3";"22,7";"67,0";"71,0";"65,0";"17,6";"18,2";"16,7";"859,2";"859,4";"859,1";"2,6";"305,0";"5,7";"3455,60";"0,0"
"26/01/2022";"1500";"25,7";"26,0";"23,9";"63,0";"69,0";"59,0";"18,2";"18,6";"16,8";"858,7";"859,2";"858,6";"2,0";"325,0";"5,6";"3832,40";"0,0"
"26/01/2022";"1600";"26,5";"26,7";"25,2";"56,0";"63,0";"53,0";"17,0";"17,7";"15,7";"858,7";"858,7";"858,5";"2,6";"295,0";"6,4";"3970,30";"0,0"
"26/01/2022";"1700";"27,1";"27,6";"26,4";"56,0";"58,0";"48,0";"17,6";"18,2";"14,8";"858,2";"858,8";"858,2";"2,1";"298,0";"6,1";"3870,10";"0,0"
"26/01/2022";"1800";"27,4";"28,5";"26,6";"51,0";"58,0";"48,0";"16,4";"18,3";"16,0";"857,5";"858,2";"857,5";"2,4";"262,0";"6,1";"2918,10";"0,0"
"26/01/2022";"1900";"26,1";"28,6";"26,1";"55,0";"58,0";"51,0";"16,3";"18,0";"16,1";"856,8";"857,5";"856,8";"2,0";"249,0";"4,7";"1507,80";"0,0"
"26/01/2022";"2000";"24,3";"26,1";"22,3";"62,0";"73,0";"55,0";"16,6";"17,5";"16,0";"856,7";"857,1";"856,7";"2,5";"254,0";"7,8";"810,20";"0,2"
"26/01/2022";"2100";"23,7";"24,4";"23,6";"62,0";"64,0";"60,0";"15,9";"16,6";"15,6";"856,6";"857,0";"856,4";"1,0";"205,0";"4,6";"732,10";"0,0"
"26/01/2022";"2200";"20,1";"23,7";"20,1";"82,0";"82,0";"61,0";"16,9";"18,2";"15,8";"858,3";"858,3";"856,6";"2,1";"310,0";"5,1";"182,90";"0,0"
"26/01/2022";"2300";"19,0";"20,1";"19,0";"89,0";"89,0";"82,0";"17,2";"17,2";"16,9";"858,1";"858,3";"858,0";"1,8";"313,0";"5,1";"4,90";"0,0"
"27/01/2022";"0000";"18,6";"19,0";"18,2";"91,0";"93,0";"86,0";"17,2";"17,2";"16,6";"858,4";"858,5";"857,9";"0,8";"147,0";"3,3";"";"0,6"
"27/01/2022";"0100";"18,6";"19,0";"18,3";"93,0";"94,0";"90,0";"17,4";"17,5";"17,0";"858,9";"858,9";"858,3";"0,8";"165,0";"1,7";"";"0,2"
"27/01/2022";"0200";"18,8";"18,8";"18,4";"90,0";"93,0";"90,0";"17,2";"17,4";"17,1";"859,3";"859,3";"858,7";"0,5";"210,0";"1,8";"";"0,2"
"27/01/2022";"0300";"18,5";"19,0";"18,5";"95,0";"95,0";"90,0";"17,7";"17,7";"17,1";"859,3";"859,4";"859,2";"1,6";"240,0";"2,4";"";"0,0"
"27/01/2022";"0400";"18,2";"18,5";"18,1";"96,0";"96,0";"95,0";"17,5";"17,7";"17,4";"858,4";"859,3";"858,4";"1,6";"159,0";"3,6";"";"0,0"
"27/01/2022";"0500";"18,1";"18,2";"18,0";"96,0";"97,0";"96,0";"17,5";"17,7";"17,5";"857,1";"858,4";"857,1";"1,2";"116,0";"2,4";"";"0,0"
"27/01/2022";"0600";"18,1";"18,5";"18,0";"93,0";"96,0";"93,0";"17,0";"17,6";"17,0";"856,7";"857,2";"856,7";"0,2";"116,0";"2,1";"";"0,0"
"27/01/2022";"0700";"18,4";"18,7";"17,9";"89,0";"94,0";"89,0";"16,5";"17,3";"16,5";"856,8";"856,8";"856,6";"0,2";"78,0";"1,0";"";"0,0"
"27/01/2022";"0800";"17,9";"19,4";"17,9";"88,0";"89,0";"77,0";"16,0";"16,6";"15,1";"857,3";"857,3";"856,7";"0,9";"314,0";"1,7";"";"0,2"
"27/01/2022";"0900";"17,4";"17,9";"17,3";"97,0";"97,0";"89,0";"16,9";"16,9";"16,0";"857,5";"857,5";"857,3";"0,1";"327,0";"1,7";"4,90";"0,0"
"27/01/2022";"1000";"18,4";"18,5";"17,3";"96,0";"97,0";"96,0";"17,8";"17,9";"16,9";"857,8";"857,9";"857,5";"0,8";"155,0";"1,2";"200,10";"0,0"
"27/01/2022";"1100";"19,6";"19,6";"18,4";"84,0";"96,0";"83,0";"16,8";"18,3";"16,2";"858,2";"858,2";"857,8";"1,3";"181,0";"2,9";"669,50";"0,0"
"27/01/2022";"1200";"18,8";"19,8";"18,8";"84,0";"85,0";"80,0";"16,1";"16,7";"15,8";"858,5";"858,6";"858,1";"1,2";"186,0";"2,9";"524,90";"0,0"
"27/01/2022";"1300";"19,2";"19,2";"18,7";"85,0";"88,0";"84,0";"16,7";"17,0";"16,0";"858,8";"858,8";"858,5";"1,4";"183,0";"2,6";"594,70";"0,0"
"27/01/2022";"1400";"18,7";"19,3";"18,6";"90,0";"91,0";"84,0";"17,0";"17,2";"16,4";"859,0";"859,0";"858,8";"1,5";"164,0";"3,0";"917,10";"0,0"
"27/01/2022";"1500";"19,0";"19,0";"18,7";"92,0";"92,0";"89,0";"17,7";"17,7";"17,0";"859,1";"859,2";"859,0";"1,2";"145,0";"3,1";"526,30";"0,0"
"27/01/2022";"1600";"16,3";"19,1";"16,1";"97,0";"97,0";"88,0";"15,8";"17,7";"15,4";"859,0";"859,3";"858,9";"2,8";"144,0";"7,2";"355,10";"6,0"
"27/01/2022";"1700";"15,9";"16,7";"15,9";"96,0";"97,0";"95,0";"15,3";"16,0";"15,3";"858,9";"859,1";"858,8";"2,9";"139,0";"6,2";"655,00";"2,4"
"27/01/2022";"1800";"16,3";"16,3";"15,8";"95,0";"97,0";"95,0";"15,6";"15,7";"15,3";"858,6";"858,9";"858,5";"3,8";"145,0";"7,8";"554,50";"1,2"
"27/01/2022";"1900";"15,4";"16,4";"15,3";"92,0";"95,0";"92,0";"14,1";"15,6";"14,1";"858,2";"858,6";"858,1";"4,4";"143,0";"9,3";"908,60";"0,0"
"27/01/2022";"2000";"13,7";"15,4";"13,7";"95,0";"97,0";"92,0";"13,0";"14,1";"13,0";"858,5";"858,6";"858,1";"4,0";"138,0";"9,3";"216,90";"0,4"
"27/01/2022";"2100";"13,0";"13,7";"13,0";"97,0";"97,0";"95,0";"12,6";"12,9";"12,4";"858,8";"858,8";"858,5";"3,7";"119,0";"7,2";"123,70";"0,0"
"27/01/2022";"2200";"13,8";"13,9";"13,0";"97,0";"98,0";"97,0";"13,4";"13,4";"12,6";"859,1";"859,1";"858,8";"3,5";"124,0";"7,2";"47,10";"0,2"
"27/01/2022";"2300";"13,8";"14,0";"13,8";"97,0";"97,0";"97,0";"13,4";"13,5";"13,4";"859,5";"859,5";"859,0";"3,2";"122,0";"7,9";"2,50";"0,0"
"28/01/2022";"0000";"13,9";"14,0";"13,8";"97,0";"98,0";"97,0";"13,5";"13,5";"13,4";"859,9";"860,0";"859,4";"3,4";"123,0";"7,3";"";"0,2"
"28/01/2022";"0100";"13,5";"14,0";"13,5";"96,0";"97,0";"96,0";"12,9";"13,5";"12,9";"860,0";"860,1";"859,9";"3,9";"123,0";"8,2";"";"0,2"
"28/01/2022";"0200";"12,9";"13,5";"12,9";"96,0";"96,0";"96,0";"12,3";"12,9";"12,3";"860,2";"860,2";"859,9";"3,2";"135,0";"8,5";"1,20";"0,0"
"28/01/2022";"0300";"12,4";"12,9";"12,4";"97,0";"97,0";"96,0";"12,0";"12,3";"12,0";"859,9";"860,4";"859,9";"3,4";"133,0";"6,7";"0,20";"0,0"
"28/01/2022";"0400";"11,8";"12,4";"11,8";"97,0";"98,0";"97,0";"11,3";"12,0";"11,3";"859,4";"860,0";"859,4";"3,2";"127,0";"6,9";"0,90";"0,0"
"28/01/2022";"0500";"11,6";"11,9";"11,6";"96,0";"97,0";"95,0";"11,0";"11,3";"11,0";"859,0";"859,4";"858,9";"3,2";"113,0";"6,7";"";"0,4"
"28/01/2022";"0600";"11,7";"11,7";"11,5";"98,0";"98,0";"96,0";"11,4";"11,4";"11,0";"858,5";"859,0";"858,5";"2,6";"121,0";"6,7";"";"1,0"
"28/01/2022";"0700";"11,7";"11,8";"11,7";"98,0";"98,0";"98,0";"11,3";"11,5";"11,3";"858,2";"858,5";"858,2";"3,3";"118,0";"6,3";"";"1,2"
"28/01/2022";"0800";"11,0";"11,7";"11,0";"98,0";"98,0";"98,0";"10,6";"11,3";"10,6";"858,4";"858,4";"858,2";"2,7";"125,0";"6,3";"0,40";"0,4"
"28/01/2022";"0900";"11,0";"11,0";"10,9";"97,0";"98,0";"97,0";"10,5";"10,7";"10,5";"858,6";"858,6";"858,4";"3,0";"116,0";"6,0";"2,60";"0,2"
"28/01/2022";"1000";"11,3";"11,3";"11,0";"98,0";"98,0";"96,0";"11,0";"11,0";"10,5";"859,0";"859,0";"858,6";"2,4";"124,0";"5,4";"58,90";"0,2"
"28/01/2022";"1100";"11,3";"11,4";"11,2";"97,0";"98,0";"97,0";"10,8";"11,0";"10,8";"859,3";"859,3";"859,0";"2,7";"123,0";"5,1";"192,10";"1,0"
"28/01/2022";"1200";"11,7";"11,8";"11,2";"97,0";"97,0";"97,0";"11,3";"11,4";"10,8";"859,6";"859,6";"859,3";"2,3";"119,0";"5,0";"389,80";"1,0"
"28/01/2022";"1300";"12,2";"12,2";"11,7";"97,0";"98,0";"97,0";"11,7";"11,8";"11,3";"859,9";"859,9";"859,6";"2,3";"123,0";"4,3";"508,50";"1,6"
"28/01/2022";"1400";"12,5";"12,6";"12,2";"98,0";"98,0";"97,0";"12,2";"12,2";"11,7";"859,8";"859,9";"859,7";"2,3";"129,0";"4,3";"562,70";"4,4"
"28/01/2022";"1500";"12,9";"12,9";"12,5";"97,0";"98,0";"97,0";"12,4";"12,6";"12,1";"859,6";"859,8";"859,6";"2,4";"132,0";"5,6";"745,40";"2,4"
"28/01/2022";"1600";"12,7";"13,0";"12,7";"96,0";"97,0";"96,0";"12,1";"12,5";"12,1";"859,4";"859,6";"859,3";"2,5";"126,0";"5,2";"865,90";"1,6"
"28/01/2022";"1700";"12,5";"13,1";"12,2";"97,0";"97,0";"96,0";"12,0";"12,5";"11,7";"859,1";"859,4";"859,1";"2,5";"120,0";"5,2";"780,90";"2,2"
"28/01/2022";"1800";"12,6";"12,9";"12,3";"95,0";"97,0";"95,0";"11,8";"12,3";"11,7";"858,8";"859,1";"858,7";"2,3";"121,0";"5,1";"977,30";"0,8"
"28/01/2022";"1900";"12,9";"13,2";"12,5";"93,0";"96,0";"92,0";"11,7";"12,3";"11,4";"858,3";"858,8";"858,3";"2,1";"130,0";"4,9";"1108,90";"0,2"
"28/01/2022";"2000";"12,3";"12,9";"12,2";"93,0";"95,0";"92,0";"11,2";"11,9";"11,0";"858,0";"858,3";"858,0";"2,6";"125,0";"6,1";"678,60";"0,0"
"28/01/2022";"2100";"11,8";"12,3";"11,8";"93,0";"94,0";"92,0";"10,7";"11,3";"10,6";"858,2";"858,2";"857,9";"3,1";"114,0";"6,7";"428,30";"0,0"
"28/01/2022";"2200";"11,5";"11,9";"11,5";"93,0";"93,0";"92,0";"10,4";"10,8";"10,4";"858,7";"858,7";"858,2";"3,3";"118,0";"6,3";"137,30";"0,0"
"28/01/2022";"2300";"10,7";"11,5";"10,7";"94,0";"94,0";"93,0";"9,7";"10,3";"9,7";"859,0";"859,0";"858,6";"3,1";"117,0";"6,4";"8,10";"0,0"
"29/01/2022";"0000";"10,5";"10,7";"10,3";"94,0";"95,0";"93,0";"9,5";"9,7";"9,3";"859,0";"859,2";"858,9";"4,0";"107,0";"8,1";"";"0,0"
"29/01/2022";"0100";"10,5";"10,5";"10,4";"95,0";"95,0";"94,0";"9,8";"9,8";"9,5";"859,2";"859,2";"858,9";"3,8";"111,0";"8,4";"";"0,0"
"29/01/2022";"0200";"10,8";"10,9";"10,5";"93,0";"96,0";"93,0";"9,7";"10,1";"9,7";"859,2";"859,3";"859,1";"4,3";"104,0";"7,0";"";"0,0"
"29/01/2022";"0300";"10,8";"11,0";"10,8";"92,0";"93,0";"91,0";"9,6";"9,9";"9,5";"858,7";"859,3";"858,7";"3,4";"114,0";"7,2";"";"0,0"
"29/01/2022";"0400";"10,6";"10,9";"10,6";"92,0";"92,0";"91,0";"9,4";"9,7";"9,3";"858,4";"858,7";"858,4";"3,7";"109,0";"7,9";"";"0,0"
"29/01/2022";"0500";"11,1";"11,1";"10,5";"94,0";"94,0";"92,0";"10,1";"10,1";"9,4";"858,0";"858,4";"858,0";"3,1";"106,0";"6,2";"";"0,0"
"29/01/2022";"0600";"11,1";"11,2";"11,0";"96,0";"96,0";"93,0";"10,4";"10,4";"10,1";"857,8";"858,0";"857,8";"2,5";"110,0";"5,7";"";"0,0"
"29/01/2022";"0700";"11,2";"11,2";"11,0";"95,0";"95,0";"95,0";"10,4";"10,5";"10,3";"857,6";"857,8";"857,6";"2,4";"107,0";"4,9";"";"0,0"
"29/01/2022";"0800";"11,2";"11,3";"11,1";"96,0";"96,0";"95,0";"10,6";"10,6";"10,4";"857,7";"857,8";"857,6";"2,3";"110,0";"4,2";"";"0,0"
"29/01/2022";"0900";"11,0";"11,3";"11,0";"97,0";"97,0";"96,0";"10,5";"10,8";"10,5";"858,1";"858,2";"857,7";"2,1";"123,0";"4,1";"3,40";"0,2"
"29/01/2022";"1000";"11,2";"11,2";"10,9";"97,0";"97,0";"97,0";"10,7";"10,7";"10,4";"858,8";"858,8";"858,1";"2,5";"112,0";"4,8";"197,20";"0,0"
"29/01/2022";"1100";"11,9";"11,9";"11,2";"96,0";"97,0";"96,0";"11,2";"11,2";"10,8";"859,0";"859,0";"858,8";"3,2";"112,0";"5,2";"580,90";"0,2"
"29/01/2022";"1200";"13,0";"13,1";"11,9";"95,0";"96,0";"94,0";"12,2";"12,4";"11,2";"859,3";"859,3";"859,0";"2,4";"119,0";"5,4";"1174,60";"0,0"
"29/01/2022";"1300";"14,6";"14,6";"12,9";"87,0";"96,0";"86,0";"12,5";"12,8";"11,9";"859,3";"859,4";"859,2";"3,5";"103,0";"6,6";"1908,00";"0,0"
"29/01/2022";"1400";"14,2";"14,9";"14,1";"91,0";"92,0";"84,0";"12,7";"12,9";"11,9";"859,6";"859,6";"859,3";"2,6";"113,0";"6,8";"1490,00";"0,0"
"29/01/2022";"1500";"16,0";"16,0";"14,1";"84,0";"93,0";"84,0";"13,3";"13,6";"12,2";"859,4";"859,6";"859,4";"2,3";"121,0";"6,1";"1972,90";"0,0"
"29/01/2022";"1600";"15,7";"16,9";"14,6";"85,0";"89,0";"79,0";"13,1";"14,1";"12,5";"859,3";"859,4";"859,2";"2,6";"118,0";"6,1";"2734,20";"0,0"
"29/01/2022";"1700";"16,0";"16,5";"15,5";"79,0";"85,0";"77,0";"12,3";"13,5";"12,0";"859,1";"859,3";"859,1";"3,1";"115,0";"6,1";"1869,60";"0,0"
"29/01/2022";"1800";"16,2";"16,8";"15,7";"79,0";"82,0";"77,0";"12,6";"13,1";"12,2";"858,8";"859,1";"858,8";"3,1";"111,0";"6,4";"2258,00";"0,0"
"29/01/2022";"1900";"15,3";"16,5";"14,9";"84,0";"87,0";"79,0";"12,7";"13,2";"12,4";"858,7";"858,9";"858,7";"3,6";"111,0";"7,1";"1549,90";"0,0"
"29/01/2022";"2000";"14,4";"15,6";"14,4";"87,0";"87,0";"82,0";"12,2";"13,0";"12,1";"858,5";"858,8";"858,5";"2,8";"119,0";"7,1";"945,40";"0,0"
"29/01/2022";"2100";"13,9";"14,7";"13,9";"87,0";"87,0";"84,0";"11,7";"12,6";"11,7";"858,5";"858,5";"858,3";"3,3";"106,0";"6,6";"694,50";"0,0"
"29/01/2022";"2200";"13,1";"13,9";"13,1";"92,0";"93,0";"87,0";"11,8";"12,0";"11,7";"858,8";"858,8";"858,4";"3,3";"113,0";"7,0";"149,00";"0,0"
"29/01/2022";"2300";"12,5";"13,1";"12,5";"93,0";"93,0";"92,0";"11,4";"11,8";"11,4";"859,1";"859,1";"858,7";"3,1";"111,0";"6,5";"8,10";"0,0"
"30/01/2022";"0000";"11,9";"12,5";"11,9";"96,0";"96,0";"93,0";"11,3";"11,4";"11,2";"859,5";"859,5";"859,1";"3,5";"107,0";"6,6";"";"0,0"
"30/01/2022";"0100";"12,1";"12,2";"11,9";"95,0";"96,0";"95,0";"11,3";"11,4";"11,3";"859,8";"859,8";"859,5";"3,3";"107,0";"5,9";"";"0,0"
"30/01/2022";"0200";"12,4";"12,4";"12,1";"95,0";"95,0";"95,0";"11,5";"11,5";"11,3";"860,0";"860,0";"859,8";"3,2";"101,0";"5,7";"";"0,0"
"30/01/2022";"0300";"12,7";"12,8";"12,4";"93,0";"95,0";"93,0";"11,6";"11,7";"11,5";"859,7";"860,1";"859,7";"2,6";"99,0";"5,2";"";"0,0"
"30/01/2022";"0400";"12,6";"12,8";"12,6";"94,0";"94,0";"93,0";"11,7";"11,8";"11,6";"859,2";"859,7";"859,2";"2,4";"96,0";"4,2";"";"0,0"
"30/01/2022";"0500";"12,3";"12,6";"12,1";"95,0";"95,0";"94,0";"11,6";"11,7";"11,4";"858,7";"859,2";"858,7";"2,6";"101,0";"4,3";"";"0,0"
"30/01/2022";"0600";"12,4";"12,5";"12,3";"95,0";"95,0";"95,0";"11,6";"11,7";"11,5";"858,5";"858,7";"858,5";"2,4";"105,0";"4,7";"";"0,0"
"30/01/2022";"0700";"12,0";"12,4";"12,0";"96,0";"96,0";"95,0";"11,4";"11,6";"11,4";"858,3";"858,5";"858,2";"1,9";"106,0";"4,5";"";"0,0"
"30/01/2022";"0800";"11,9";"12,1";"11,9";"96,0";"96,0";"95,0";"11,3";"11,5";"11,2";"858,5";"858,5";"858,3";"2,4";"107,0";"5,0";"";"0,0"
"30/01/2022";"0900";"11,8";"12,0";"11,8";"97,0";"97,0";"96,0";"11,3";"11,4";"11,3";"858,7";"858,7";"858,5";"2,0";"118,0";"5,0";"4,70";"0,0"
"30/01/2022";"1000";"12,5";"12,5";"11,8";"95,0";"97,0";"95,0";"11,7";"11,8";"11,3";"859,2";"859,2";"858,6";"1,4";"119,0";"3,5";"226,70";"0,0"
"30/01/2022";"1100";"13,3";"13,8";"12,5";"91,0";"95,0";"90,0";"11,8";"12,6";"11,7";"859,7";"859,7";"859,2";"2,1";"111,0";"4,2";"949,10";"0,0"
"30/01/2022";"1200";"16,0";"16,3";"13,2";"82,0";"92,0";"81,0";"12,9";"13,5";"11,8";"860,0";"860,0";"859,7";"1,8";"112,0";"4,3";"1748,10";"0,0"
"30/01/2022";"1300";"15,4";"18,0";"15,3";"87,0";"87,0";"76,0";"13,2";"14,4";"12,5";"860,0";"860,1";"859,9";"1,1";"131,0";"4,0";"2121,20";"2,0"
"30/01/2022";"1400";"17,6";"17,6";"15,3";"83,0";"90,0";"83,0";"14,7";"15,6";"13,2";"859,8";"860,1";"859,8";"1,3";"151,0";"2,8";"2498,90";"0,4"
"30/01/2022";"1500";"18,8";"19,0";"17,4";"78,0";"86,0";"75,0";"14,9";"15,4";"14,0";"859,9";"859,9";"859,8";"0,6";"25,0";"2,8";"1434,50";"0,0"
"30/01/2022";"1600";"17,2";"19,6";"17,2";"83,0";"84,0";"72,0";"14,2";"15,4";"14,0";"859,5";"859,9";"859,4";"2,2";"122,0";"4,2";"1316,60";"0,0"
"30/01/2022";"1700";"17,5";"18,1";"16,7";"86,0";"88,0";"83,0";"15,1";"15,8";"14,2";"858,9";"859,5";"858,8";"1,8";"132,0";"4,3";"1500,30";"0,0"
"30/01/2022";"1800";"13,9";"17,6";"13,7";"98,0";"98,0";"85,0";"13,5";"15,4";"13,0";"858,7";"859,0";"858,4";"3,2";"128,0";"6,4";"349,30";"33,4"
"30/01/2022";"1900";"14,2";"14,6";"13,7";"98,0";"98,0";"98,0";"13,9";"14,3";"13,4";"858,7";"859,0";"858,5";"2,1";"94,0";"6,3";"712,90";"20,8"
"30/01/2022";"2000";"15,1";"15,1";"14,2";"98,0";"98,0";"98,0";"14,8";"14,8";"13,9";"858,3";"858,7";"858,3";"0,6";"100,0";"3,8";"552,20";"1,4"
"30/01/2022";"2100";"15,7";"15,8";"15,1";"95,0";"98,0";"95,0";"14,9";"15,4";"14,8";"858,2";"858,3";"858,1";"0,5";"357,0";"2,4";"544,00";"0,2"
"30/01/2022";"2200";"15,2";"15,8";"15,2";"95,0";"95,0";"93,0";"14,4";"14,9";"14,4";"858,6";"858,7";"858,2";"0,9";"8,0";"2,6";"195,00";"0,0"
"30/01/2022";"2300";"14,9";"15,2";"14,9";"96,0";"96,0";"95,0";"14,3";"14,5";"14,3";"858,5";"858,6";"858,3";"1,0";"12,0";"3,0";"2,10";"0,0"
"31/01/2022";"0000";"14,9";"15,0";"14,8";"96,0";"96,0";"96,0";"14,3";"14,4";"14,2";"858,9";"859,0";"858,4";"1,5";"17,0";"3,9";"";"0,0"
"31/01/2022";"0100";"14,6";"15,0";"14,6";"95,0";"96,0";"95,0";"13,9";"14,3";"13,8";"858,8";"859,0";"858,8";"2,3";"23,0";"5,3";"";"0,0"
"31/01/2022";"0200";"14,5";"14,6";"14,4";"96,0";"96,0";"95,0";"13,8";"13,9";"13,7";"858,6";"858,8";"858,5";"2,3";"15,0";"5,3";"";"0,0"
"31/01/2022";"0300";"14,1";"14,5";"14,1";"96,0";"96,0";"96,0";"13,5";"13,8";"13,4";"858,4";"858,6";"858,2";"2,1";"12,0";"5,3";"";"0,0"
"31/01/2022";"0400";"14,2";"14,2";"13,8";"96,0";"97,0";"96,0";"13,6";"13,7";"13,3";"858,0";"858,4";"858,0";"1,6";"356,0";"4,9";"";"0,0"
"31/01/2022";"0500";"14,1";"14,2";"14,1";"96,0";"97,0";"96,0";"13,6";"13,7";"13,6";"857,6";"858,0";"857,6";"1,1";"12,0";"4,9";"";"0,0"
"31/01/2022";"0600";"14,1";"14,3";"14,1";"97,0";"97,0";"96,0";"13,6";"13,7";"13,6";"857,2";"857,6";"857,1";"1,8";"9,0";"4,8";"";"0,0"
"31/01/2022";"0700";"13,9";"14,1";"13,9";"97,0";"97,0";"97,0";"13,4";"13,6";"13,4";"857,2";"857,2";"857,1";"0,8";"347,0";"4,4";"";"0,0"
"31/01/2022";"0800";"13,7";"13,9";"13,5";"97,0";"98,0";"97,0";"13,3";"13,5";"13,1";"857,4";"857,4";"857,1";"0,2";"14,0";"2,5";"";"0,0"
"31/01/2022";"0900";"14,1";"14,1";"13,7";"97,0";"98,0";"97,0";"13,7";"13,7";"13,4";"857,8";"857,8";"857,4";"1,4";"333,0";"3,5";"5,20";"0,0"
"31/01/2022";"1000";"14,4";"14,4";"13,9";"97,0";"97,0";"97,0";"14,0";"14,0";"13,5";"858,3";"858,3";"857,8";"1,3";"325,0";"3,9";"353,40";"0,0"
"31/01/2022";"1100";"15,7";"16,1";"14,4";"91,0";"97,0";"91,0";"14,3";"14,9";"14,0";"858,5";"858,5";"858,3";"1,8";"326,0";"5,5";"1111,20";"0,0"
"31/01/2022";"1200";"17,1";"17,3";"15,7";"86,0";"93,0";"86,0";"14,8";"15,5";"14,4";"858,7";"858,8";"858,5";"2,0";"314,0";"5,9";"1975,30";"0,0"
"31/01/2022";"1300";"19,1";"19,4";"16,9";"78,0";"89,0";"76,0";"15,2";"15,8";"14,6";"858,7";"858,8";"858,6";"1,7";"293,0";"5,1";"2444,40";"0,0"
"31/01/2022";"1400";"19,7";"20,4";"18,9";"75,0";"79,0";"72,0";"15,2";"15,9";"14,4";"858,6";"858,8";"858,6";"2,0";"261,0";"5,0";"2899,10";"0,0"
"31/01/2022";"1500";"20,9";"21,9";"19,8";"61,0";"76,0";"60,0";"13,1";"16,0";"12,5";"858,4";"858,6";"858,4";"2,8";"253,0";"5,3";"3062,70";"0,0"
"31/01/2022";"1600";"21,9";"22,8";"20,9";"56,0";"63,0";"52,0";"12,9";"14,6";"11,4";"858,2";"858,5";"858,2";"2,4";"228,0";"5,3";"3130,50";"0,0"
"31/01/2022";"1700";"23,6";"23,6";"21,8";"47,0";"60,0";"47,0";"11,7";"14,0";"11,2";"857,5";"858,2";"857,5";"2,3";"243,0";"6,1";"3378,30";"0,0"
"31/01/2022";"1800";"23,4";"24,0";"22,1";"50,0";"56,0";"43,0";"12,3";"13,5";"9,9";"857,1";"857,5";"857,1";"2,2";"201,0";"5,0";"2710,10";"0,0"
