"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"06/09/2021";"1200";"26,8";"31,0";"888,6";"1,0";"320,0";"0,0";"";"";"17,7";"0,0"
"06/09/2021";"1800";"32,8";"22,0";"885,3";"2,1";"140,0";"7,5";"";"";"";""
"07/09/2021";"0000";"23,6";"42,0";"886,3";"0,0";"0,0";"5,0";"10,10";"33,5";"";""
"07/09/2021";"1200";"27,6";"24,0";"887,4";"3,1";"140,0";"1,3";"";"";"18,5";"0,0"
"07/09/2021";"1800";"32,4";"16,0";"884,9";"3,1";"140,0";"2,5";"";"";"";""
"08/09/2021";"0000";"27,4";"32,0";"886,5";"1,0";"90,0";"7,5";"9,40";"32,2";"";""
"08/09/2021";"1200";"25,5";"35,0";"889,5";"5,1";"50,0";"0,0";"";"";"22,1";"0,0"
"08/09/2021";"1800";"30,1";"26,0";"885,4";"5,1";"140,0";"3,8";"";"";"";""
"09/09/2021";"0000";"25,5";"39,0";"886,9";"0,0";"0,0";"2,5";"10,00";"33,7";"";""
"09/09/2021";"1200";"27,2";"27,0";"888,3";"3,1";"360,0";"0,0";"";"";"21,4";"0,0"
"09/09/2021";"1800";"32,6";"17,0";"885,0";"2,1";"50,0";"2,5";"";"";"";""
"10/09/2021";"0000";"24,6";"41,0";"886,6";"1,0";"50,0";"0,0";"9,40";"33,5";"";""
"10/09/2021";"1200";"25,0";"39,0";"888,6";"1,0";"320,0";"0,0";"";"";"19,7";"0,0"
"10/09/2021";"1800";"32,7";"16,0";"886,3";"1,0";"320,0";"0,0";"";"";"";""
"11/09/2021";"0000";"23,7";"37,0";"887,1";"0,0";"0,0";"0,0";"10,10";"33,5";"";""
"11/09/2021";"1200";"26,0";"33,0";"889,5";"2,1";"140,0";"2,5";"";"";"17,1";"0,0"
"11/09/2021";"1800";"32,8";"14,0";"886,5";"3,1";"140,0";"1,3";"";"";"";""
"12/09/2021";"0000";"25,7";"30,0";"887,9";"1,0";"50,0";"0,0";"10,20";"32,9";"";""
"12/09/2021";"1200";"26,3";"29,0";"889,9";"4,1";"140,0";"1,3";"";"";"20,4";"0,0"
"12/09/2021";"1800";"31,6";"21,0";"886,9";"4,1";"140,0";"6,3";"";"";"";""
"13/09/2021";"0000";"26,3";"33,0";"888,3";"1,0";"140,0";"0,0";"10,10";"32,3";"";""
"13/09/2021";"1200";"25,2";"32,0";"889,8";"6,2";"140,0";"2,5";"";"";"21,4";"0,0"
"13/09/2021";"1800";"31,7";"18,0";"886,1";"3,1";"140,0";"2,5";"";"";"";""
"14/09/2021";"0000";"25,1";"27,0";"888,5";"0,0";"0,0";"0,0";"9,00";"32,9";"";""
"14/09/2021";"1200";"28,5";"23,0";"888,7";"5,1";"360,0";"3,8";"";"";"17,4";"0,0"
"14/09/2021";"1800";"32,5";"17,0";"886,1";"0,0";"0,0";"5,0";"";"";"";""
"15/09/2021";"0000";"22,8";"46,0";"887,9";"0,0";"0,0";"2,5";"10,30";"33,7";"";""
"15/09/2021";"1200";"27,7";"24,0";"890,1";"2,1";"140,0";"1,3";"";"";"18,2";"0,0"
"15/09/2021";"1800";"32,6";"17,0";"887,0";"2,1";"140,0";"6,3";"";"";"";""
"16/09/2021";"0000";"27,5";"28,0";"888,6";"1,0";"140,0";"1,3";"9,70";"33,1";"";""
"16/09/2021";"1200";"25,5";"24,0";"891,7";"3,1";"50,0";"0,0";"";"";"19,1";"0,0"
"16/09/2021";"1800";"32,1";"21,0";"888,6";"5,1";"140,0";"2,5";"";"";"";""
"17/09/2021";"0000";"26,3";"26,0";"889,5";"3,1";"140,0";"0,0";"10,00";"29,7";"";""
"17/09/2021";"1200";"22,7";"36,0";"890,5";"8,2";"140,0";"0,0";"";"";"20,5";"0,0"
"17/09/2021";"1800";"28,6";"24,0";"887,4";"6,2";"50,0";"0,0";"";"";"";""
"18/09/2021";"0000";"23,3";"28,0";"888,9";"3,1";"140,0";"0,0";"10,80";"30,7";"";""
"18/09/2021";"1200";"23,0";"38,0";"890,3";"3,1";"140,0";"0,0";"";"";"19,2";"0,0"
"18/09/2021";"1800";"29,1";"23,0";"885,3";"0,0";"0,0";"0,0";"";"";"";""
"19/09/2021";"0000";"24,3";"50,0";"887,1";"0,0";"0,0";"0,0";"10,20";"33,5";"";""
"19/09/2021";"1200";"26,0";"16,0";"889,0";"3,1";"50,0";"0,0";"";"";"15,9";"0,0"
"19/09/2021";"1800";"32,4";"11,0";"885,4";"5,1";"140,0";"0,0";"";"";"";""
"20/09/2021";"0000";"26,9";"22,0";"887,3";"3,1";"140,0";"0,0";"10,10";"34,1";"";""
"20/09/2021";"1200";"28,2";"25,0";"888,5";"0,0";"0,0";"0,0";"";"";"17,8";"0,0"
"20/09/2021";"1800";"33,2";"19,0";"885,1";"3,1";"50,0";"1,3";"";"";"";""
"21/09/2021";"0000";"25,8";"36,0";"887,4";"0,0";"0,0";"10,0";"7,30";"35,7";"";""
"21/09/2021";"1200";"27,3";"32,0";"888,6";"3,1";"50,0";"2,5";"";"";"20,1";"0,0"
"21/09/2021";"1800";"33,2";"21,0";"885,1";"3,1";"140,0";"6,3";"";"";"";""
"22/09/2021";"0000";"24,7";"43,0";"886,1";"0,0";"0,0";"3,8";"8,30";"35,5";"";""
"22/09/2021";"1200";"28,3";"30,0";"885,4";"0,0";"0,0";"0,0";"";"";"21,0";"0,0"
"22/09/2021";"1800";"33,8";"21,0";"883,0";"5,1";"230,0";"8,8";"";"";"";""
"23/09/2021";"0000";"25,5";"40,0";"884,3";"0,0";"0,0";"5,0";"8,00";"32,4";"";""
"23/09/2021";"1200";"22,8";"63,0";"888,1";"4,6";"140,0";"6,3";"";"";"21,9";"0,0"
"23/09/2021";"1800";"30,8";"36,0";"885,3";"3,1";"140,0";"5,0";"";"";"";""
"24/09/2021";"0000";"26,3";"46,0";"886,2";"3,1";"140,0";"2,5";"4,30";"32,5";"";""
"24/09/2021";"1200";"22,9";"60,0";"889,8";"0,0";"0,0";"";"";"";"21,6";"0,0"
"24/09/2021";"1800";"26,7";"45,0";"886,1";"4,1";"320,0";"";"";"";"";""
"25/09/2021";"0000";"22,3";"60,0";"887,9";"0,0";"0,0";"";"2,70";"27,5";"";""
"25/09/2021";"1200";"18,3";"89,0";"891,0";"3,1";"320,0";"10,0";"";"";"18,2";"2,0"
"25/09/2021";"1800";"25,7";"59,0";"887,8";"3,1";"50,0";"7,5";"";"";"";""
"26/09/2021";"0000";"21,6";"70,0";"888,6";"0,0";"0,0";"7,5";"4,00";"28,5";"";""
"26/09/2021";"1200";"21,2";"63,0";"892,1";"3,1";"140,0";"";"";"";"18,6";"3,7"
"26/09/2021";"1800";"26,7";"26,0";"888,6";"0,0";"0,0";"10,0";"";"";"";""
"27/09/2021";"0000";"23,7";"57,0";"888,3";"0,0";"0,0";"";"8,90";"31,5";"";""
"27/09/2021";"1200";"22,7";"55,0";"890,7";"0,0";"0,0";"0,0";"";"";"18,7";"0,0"
"27/09/2021";"1800";"30,2";"28,0";"887,8";"3,1";"140,0";"5,0";"";"";"";""
"28/09/2021";"0000";"23,3";"53,0";"887,9";"0,0";"0,0";"5,0";"7,50";"31,8";"";""
"28/09/2021";"1200";"22,9";"49,0";"889,7";"3,1";"140,0";"6,3";"";"";"17,8";"0,0"
"28/09/2021";"1800";"31,3";"25,0";"885,0";"4,1";"50,0";"5,0";"";"";"";""
"29/09/2021";"0000";"26,3";"40,0";"886,1";"0,0";"0,0";"";"7,00";"32,6";"";""
"29/09/2021";"1200";"26,2";"40,0";"887,8";"3,1";"50,0";"7,5";"";"";"21,3";"0,0"
"29/09/2021";"1800";"30,6";"30,0";"884,2";"1,0";"140,0";"7,5";"";"";"";""
"30/09/2021";"0000";"22,2";"68,0";"886,2";"3,1";"50,0";"8,8";"6,90";"31,4";"";""
"30/09/2021";"1200";"24,2";"59,0";"886,3";"0,0";"0,0";"8,8";"";"";"17,6";"6,1"
"30/09/2021";"1800";"30,0";"35,0";"883,4";"0,0";"0,0";"2,5";"";"";"";""
"01/10/2021";"0000";"23,9";"62,0";"885,1";"0,0";"0,0";"7,5";"4,70";"31,6";"";""
"01/10/2021";"1200";"25,8";"60,0";"887,0";"3,1";"320,0";"8,8";"";"";"21,2";"0,0"
"01/10/2021";"1800";"26,3";"58,0";"883,8";"0,0";"0,0";"10,0";"";"";"";""
"02/10/2021";"0000";"21,8";"72,0";"885,5";"0,0";"0,0";"7,5";"0,30";"27,3";"";""
"02/10/2021";"1200";"19,4";"82,0";"888,1";"0,0";"0,0";"10,0";"";"";"17,3";"6,8"
"02/10/2021";"1800";"25,4";"46,0";"884,5";"0,0";"0,0";"8,8";"";"";"";""
"03/10/2021";"0000";"21,2";"59,0";"884,2";"0,0";"0,0";"6,3";"8,70";"31,4";"";""
"03/10/2021";"1200";"23,9";"62,0";"887,3";"3,1";"140,0";"6,3";"";"";"17,8";"0,0"
"03/10/2021";"1800";"30,7";"37,0";"883,7";"0,0";"50,0";"5,0";"";"";"";""
"04/10/2021";"0000";"23,3";"66,0";"884,7";"3,1";"320,0";"2,5";"7,30";"32,3";"";""
"04/10/2021";"1200";"23,2";"76,0";"887,3";"0,0";"0,0";"8,8";"";"";"19,9";"0,8"
"04/10/2021";"1800";"31,6";"31,0";"883,5";"0,0";"0,0";"1,3";"";"";"";""
"05/10/2021";"0000";"24,8";"57,0";"885,3";"0,0";"0,0";"1,3";"8,60";"33,5";"";""
"05/10/2021";"1200";"24,3";"59,0";"887,9";"4,1";"140,0";"7,5";"";"";"19,7";"0,0"
"05/10/2021";"1800";"33,0";"21,0";"883,7";"3,1";"50,0";"7,5";"";"";"";""
"06/10/2021";"0000";"26,6";"41,0";"885,4";"1,0";"50,0";"3,8";"9,60";"33,3";"";""
"06/10/2021";"1200";"26,1";"44,0";"888,5";"3,1";"140,0";"3,8";"";"";"20,1";"0,0"
"06/10/2021";"1800";"32,4";"21,0";"885,0";"5,1";"140,0";"2,5";"";"";"";""
"07/10/2021";"0000";"25,7";"40,0";"885,7";"0,0";"0,0";"0,0";"7,20";"33,0";"";""
"07/10/2021";"1200";"26,6";"38,0";"886,3";"0,0";"0,0";"2,5";"";"";"22,2";"0,0"
"07/10/2021";"1800";"31,6";"27,0";"882,9";"0,0";"0,0";"5,0";"";"";"";""
"08/10/2021";"0000";"26,1";"45,0";"885,0";"0,0";"0,0";"2,5";"6,60";"33,4";"";""
"08/10/2021";"1200";"24,5";"59,0";"886,9";"4,1";"140,0";"7,5";"";"";"21,6";"0,0"
"08/10/2021";"1800";"31,4";"28,0";"882,6";"3,1";"50,0";"6,3";"";"";"";""
"09/10/2021";"0000";"25,5";"53,0";"884,5";"2,1";"230,0";"8,8";"8,10";"32,5";"";""
"09/10/2021";"1200";"24,9";"57,0";"887,1";"0,0";"0,0";"7,5";"";"";"21,8";"0,0"
"09/10/2021";"1800";"31,1";"34,0";"883,3";"0,0";"0,0";"6,3";"";"";"";""
"10/10/2021";"0000";"23,8";"61,0";"884,5";"0,0";"0,0";"5,0";"4,50";"29,6";"";""
"10/10/2021";"1200";"22,1";"72,0";"887,1";"3,1";"140,0";"8,8";"";"";"20,3";"0,0"
"10/10/2021";"1800";"26,0";"58,0";"883,0";"5,1";"230,0";"10,0";"";"";"";""
"11/10/2021";"0000";"18,8";"94,0";"887,3";"1,0";"230,0";"10,0";"1,90";"25,7";"";""
"11/10/2021";"1200";"21,7";"74,0";"887,0";"2,1";"50,0";"3,8";"";"";"17,8";"57,2"
"11/10/2021";"1800";"25,5";"61,0";"885,1";"1,0";"320,0";"8,8";"";"";"";""
"12/10/2021";"0000";"21,6";"79,0";"886,3";"1,0";"320,0";"7,5";"8,20";"30,1";"";""
"12/10/2021";"1200";"23,8";"71,0";"888,3";"3,1";"320,0";"6,3";"";"";"18,7";"0,0"
"12/10/2021";"1800";"28,2";"52,0";"883,9";"3,1";"320,0";"7,5";"";"";"";""
"13/10/2021";"0000";"22,3";"79,0";"885,3";"1,0";"320,0";"2,5";"5,60";"28,6";"";""
"13/10/2021";"1200";"22,3";"84,0";"886,5";"0,0";"0,0";"7,5";"";"";"19,5";"16,4"
"13/10/2021";"1800";"25,5";"65,0";"883,1";"0,0";"0,0";"8,8";"";"";"";""
"14/10/2021";"0000";"22,0";"86,0";"885,0";"0,0";"0,0";"8,8";"4,40";"27,8";"";""
"14/10/2021";"1200";"23,0";"78,0";"886,3";"2,1";"360,0";"8,8";"";"";"20,8";"0,0"
"14/10/2021";"1800";"25,8";"65,0";"883,4";"3,1";"320,0";"8,8";"";"";"";""
"15/10/2021";"0000";"19,7";"89,0";"886,9";"1,0";"230,0";"8,8";"9,00";"30,1";"";""
"15/10/2021";"1200";"23,2";"67,0";"888,6";"3,1";"140,0";"5,0";"";"";"17,7";"25,4"
"15/10/2021";"1800";"28,6";"42,0";"884,9";"3,1";"320,0";"7,5";"";"";"";""
"16/10/2021";"0000";"23,0";"70,0";"886,3";"0,0";"0,0";"2,5";"3,40";"28,3";"";""
"16/10/2021";"1200";"24,4";"68,0";"889,3";"0,0";"0,0";"8,8";"";"";"20,6";"0,0"
"16/10/2021";"1800";"25,2";"63,0";"887,3";"3,1";"50,0";"10,0";"";"";"";""
"17/10/2021";"0000";"20,4";"84,0";"887,5";"0,0";"0,0";"7,5";"8,30";"31,3";"";""
"17/10/2021";"1200";"25,3";"60,0";"888,1";"1,0";"140,0";"2,5";"";"";"17,8";"0,0"
"17/10/2021";"1800";"30,1";"36,0";"884,2";"1,0";"360,0";"5,0";"";"";"";""
"18/10/2021";"0000";"21,7";"80,0";"886,9";"3,1";"50,0";"8,8";"1,30";"25,3";"";""
"18/10/2021";"1200";"23,5";"68,0";"887,7";"0,0";"0,0";"8,8";"";"";"20,2";"0,0"
"18/10/2021";"1800";"24,1";"70,0";"884,6";"3,1";"140,0";"8,8";"";"";"";""
"19/10/2021";"0000";"20,5";"80,0";"887,0";"0,0";"0,0";"7,5";"0,00";"27,1";"";""
"19/10/2021";"1200";"20,0";"93,0";"889,0";"3,1";"320,0";"10,0";"";"";"18,4";"1,0"
"19/10/2021";"1800";"25,8";"60,0";"885,4";"0,0";"0,0";"8,8";"";"";"";""
"20/10/2021";"0000";"20,5";"93,0";"887,0";"0,0";"0,0";"2,5";"9,60";"30,1";"";""
"20/10/2021";"1200";"23,5";"71,0";"887,5";"2,1";"320,0";"6,3";"";"";"17,0";"1,3"
"20/10/2021";"1800";"29,8";"44,0";"883,8";"3,1";"320,0";"6,3";"";"";"";""
"21/10/2021";"0000";"22,7";"86,0";"885,4";"0,0";"0,0";"8,8";"3,80";"28,3";"";""
"21/10/2021";"1200";"21,9";"82,0";"887,5";"1,0";"140,0";"8,8";"";"";"19,4";"10,0"
"21/10/2021";"1800";"26,1";"62,0";"884,3";"3,1";"140,0";"8,8";"";"";"";""
"22/10/2021";"0000";"20,9";"87,0";"885,5";"0,0";"0,0";"10,0";"3,50";"26,8";"";""
"22/10/2021";"1200";"21,3";"85,0";"887,5";"1,0";"50,0";"10,0";"";"";"19,5";"0,6"
"22/10/2021";"1800";"23,0";"78,0";"884,2";"1,0";"50,0";"10,0";"";"";"";""
"23/10/2021";"0000";"19,2";"89,0";"884,3";"0,0";"0,0";"7,5";"9,50";"28,8";"";""
"23/10/2021";"1200";"21,9";"82,0";"886,9";"2,1";"320,0";"7,5";"";"";"17,0";"3,6"
"23/10/2021";"1800";"28,0";"47,0";"883,4";"2,1";"320,0";"5,0";"";"";"";""
"24/10/2021";"0000";"22,3";"76,0";"884,3";"0,0";"0,0";"1,3";"5,70";"28,8";"";""
"24/10/2021";"1200";"23,9";"70,0";"887,7";"3,1";"320,0";"7,5";"";"";"19,5";"0,0"
"24/10/2021";"1800";"27,4";"51,0";"884,9";"3,1";"320,0";"10,0";"";"";"";""
"25/10/2021";"0000";"20,3";"83,0";"888,3";"3,1";"230,0";"10,0";"3,20";"29,3";"";""
"25/10/2021";"1200";"23,1";"74,0";"888,7";"3,1";"50,0";"7,5";"";"";"18,9";"0,0"
"25/10/2021";"1800";"27,1";"67,0";"885,8";"0,0";"0,0";"8,8";"";"";"";""
"26/10/2021";"0000";"20,8";"92,0";"889,3";"0,0";"0,0";"10,0";"6,10";"29,5";"";""
"26/10/2021";"1200";"22,8";"81,0";"889,8";"3,1";"140,0";"7,5";"";"";"18,8";"4,3"
"26/10/2021";"1800";"26,5";"59,0";"886,5";"4,1";"140,0";"8,8";"";"";"";""
"27/10/2021";"0000";"22,6";"75,0";"888,7";"2,1";"140,0";"7,5";"8,40";"29,8";"";""
"27/10/2021";"1200";"21,9";"77,0";"890,7";"3,1";"140,0";"7,5";"";"";"19,9";"0,0"
"27/10/2021";"1800";"28,8";"37,0";"887,7";"5,1";"140,0";"2,5";"";"";"";""
"28/10/2021";"0000";"24,7";"44,0";"889,0";"3,1";"140,0";"0,0";"";"30,0";"";""
"28/10/2021";"1200";"23,5";"72,0";"891,5";"5,1";"50,0";"1,3";"";"";"19,9";"0,0"
"28/10/2021";"1800";"29,1";"39,0";"887,1";"5,1";"50,0";"2,5";"";"";"";""
"29/10/2021";"0000";"24,4";"54,0";"888,3";"4,1";"50,0";"1,3";"11,10";"30,1";"";""
"29/10/2021";"1200";"23,2";"62,0";"889,5";"3,1";"140,0";"2,5";"";"";"19,9";"0,0"
"29/10/2021";"1800";"29,0";"35,0";"885,7";"2,1";"140,0";"6,3";"";"";"";""
"30/10/2021";"0000";"25,2";"47,0";"885,8";"2,1";"140,0";"0,0";"";"30,1";"";""
"30/10/2021";"1200";"23,9";"58,0";"887,9";"3,1";"140,0";"2,5";"";"";"20,3";"0,0"
"30/10/2021";"1800";"27,8";"42,0";"884,5";"3,1";"50,0";"7,5";"";"";"";""
"31/10/2021";"0000";"18,1";"91,0";"887,3";"1,0";"320,0";"10,0";"0,00";"23,5";"";""
"31/10/2021";"1200";"20,2";"84,0";"887,8";"5,1";"140,0";"8,8";"";"";"17,4";"9,4"
"31/10/2021";"1800";"18,9";"96,0";"885,0";"3,1";"360,0";"8,8";"";"";"";""
"01/11/2021";"0000";"19,5";"89,0";"885,8";"0,0";"0,0";"8,8";"4,80";"25,7";"";""
"01/11/2021";"1200";"20,8";"82,0";"887,0";"4,1";"320,0";"10,0";"";"";"18,4";"8,0"
"01/11/2021";"1800";"25,3";"54,0";"883,9";"6,2";"320,0";"5,0";"";"";"";""
"02/11/2021";"0000";"20,4";"80,0";"886,1";"2,1";"320,0";"7,5";"5,00";"27,1";"";""
"02/11/2021";"1200";"21,1";"82,0";"887,3";"3,1";"320,0";"10,0";"";"";"18,7";"0,0"
"02/11/2021";"1800";"25,6";"58,0";"884,1";"5,1";"320,0";"7,5";"";"";"";""
"03/11/2021";"0000";"19,9";"85,0";"885,4";"0,0";"0,0";"2,5";"5,40";"26,7";"";""
"03/11/2021";"1200";"21,5";"86,0";"886,1";"5,1";"360,0";"10,0";"";"";"18,8";"0,0"
"03/11/2021";"1800";"23,0";"61,0";"882,1";"0,0";"0,0";"10,0";"";"";"";""
"04/11/2021";"0000";"19,6";"95,0";"884,3";"0,0";"0,0";"8,8";"2,00";"26,5";"";""
"04/11/2021";"1200";"22,6";"74,0";"885,5";"2,1";"320,0";"8,8";"";"";"18,9";"0,0"
"04/11/2021";"1800";"20,1";"91,0";"883,5";"2,1";"320,0";"8,8";"";"";"";""
"05/11/2021";"0000";"20,0";"92,0";"884,3";"1,0";"320,0";"7,5";"1,80";"25,0";"";""
"05/11/2021";"1200";"23,5";"74,0";"885,9";"3,1";"320,0";"8,8";"";"";"19,8";"3,6"
"05/11/2021";"1800";"22,1";"82,0";"883,7";"3,1";"320,0";"8,8";"";"";"";""
"06/11/2021";"0000";"18,6";"96,0";"884,3";"0,0";"0,0";"7,5";"8,20";"30,4";"";""
"06/11/2021";"1200";"24,9";"71,0";"885,7";"0,0";"0,0";"2,5";"";"";"17,6";"32,4"
"06/11/2021";"1800";"29,9";"42,0";"882,3";"0,0";"0,0";"2,5";"";"";"";""
"07/11/2021";"0000";"22,1";"78,0";"885,1";"0,0";"0,0";"7,5";"0,00";"27,5";"";""
"07/11/2021";"1200";"21,1";"87,0";"885,9";"1,0";"230,0";"10,0";"";"";"18,4";"0,0"
"07/11/2021";"1800";"26,6";"55,0";"883,0";"2,1";"320,0";"7,5";"";"";"";""
"08/11/2021";"0000";"20,0";"80,0";"884,5";"1,0";"50,0";"7,5";"0,20";"24,3";"";""
"08/11/2021";"1200";"21,9";"80,0";"886,3";"3,1";"360,0";"10,0";"";"";"19,9";"0,2"
"08/11/2021";"1800";"21,8";"83,0";"884,2";"1,0";"50,0";"10,0";"";"";"";""
"09/11/2021";"0000";"20,3";"96,0";"885,1";"0,0";"0,0";"10,0";"4,30";"25,7";"";""
"09/11/2021";"1200";"20,5";"86,0";"886,3";"2,1";"140,0";"10,0";"";"";"18,9";"38,8"
"09/11/2021";"1800";"23,3";"72,0";"883,5";"3,1";"50,0";"7,5";"";"";"";""
"10/11/2021";"0000";"20,7";"83,0";"884,7";"1,0";"50,0";"2,5";"2,70";"26,3";"";""
"10/11/2021";"1200";"21,4";"88,0";"885,9";"7,2";"50,0";"10,0";"";"";"19,3";"0,3"
"10/11/2021";"1800";"23,5";"83,0";"884,6";"0,0";"0,0";"8,8";"";"";"";""
"11/11/2021";"0000";"19,5";"93,0";"885,3";"0,0";"0,0";"3,8";"0,10";"24,6";"";""
"11/11/2021";"1200";"19,7";"94,0";"888,7";"3,1";"320,0";"10,0";"";"";"18,7";"23,9"
"11/11/2021";"1800";"23,5";"72,0";"885,5";"3,1";"360,0";"10,0";"";"";"";""
"12/11/2021";"0000";"19,2";"92,0";"887,1";"0,0";"0,0";"10,0";"0,40";"25,4";"";""
"12/11/2021";"1200";"21,5";"84,0";"887,7";"0,0";"0,0";"10,0";"";"";"21,5";"10,2"
"12/11/2021";"1800";"20,9";"87,0";"884,3";"7,2";"320,0";"8,8";"";"";"";""
"13/11/2021";"0000";"19,2";"97,0";"886,7";"0,0";"0,0";"8,8";"";"25,4";"";""
"13/11/2021";"1200";"20,2";"96,0";"886,3";"0,0";"0,0";"10,0";"";"";"18,7";"15,8"
"13/11/2021";"1800";"21,8";"88,0";"883,7";"2,1";"230,0";"8,8";"";"";"";""
"14/11/2021";"0000";"20,1";"90,0";"885,0";"2,1";"140,0";"8,8";"0,10";"22,4";"";""
"14/11/2021";"1200";"19,7";"95,0";"887,4";"3,1";"140,0";"10,0";"";"";"18,9";"8,4"
"14/11/2021";"1800";"21,1";"84,0";"884,6";"3,1";"140,0";"10,0";"";"";"";""
"15/11/2021";"0000";"18,1";"96,0";"886,6";"3,1";"140,0";"10,0";"0,20";"22,4";"";""
"15/11/2021";"1200";"17,9";"93,0";"887,4";"1,0";"50,0";"10,0";"";"";"16,3";"24,0"
"15/11/2021";"1800";"21,8";"78,0";"884,9";"3,1";"50,0";"10,0";"";"";"";""
"16/11/2021";"0000";"19,1";"87,0";"887,0";"5,1";"50,0";"10,0";"0,70";"23,0";"";""
"16/11/2021";"1200";"17,7";"97,0";"888,1";"3,1";"140,0";"10,0";"";"";"17,5";"8,0"
"16/11/2021";"1800";"21,8";"77,0";"886,5";"2,1";"140,0";"8,8";"";"";"";""
"17/11/2021";"0000";"20,1";"87,0";"885,3";"2,1";"140,0";"7,5";"1,70";"25,7";"";""
"17/11/2021";"1200";"19,6";"93,0";"887,1";"3,1";"140,0";"10,0";"";"";"17,4";"1,0"
"17/11/2021";"1800";"24,0";"70,0";"884,3";"3,1";"140,0";"7,5";"";"";"";""
"18/11/2021";"0000";"22,1";"80,0";"884,7";"1,0";"50,0";"10,0";"0,00";"23,7";"";""
"18/11/2021";"1200";"20,7";"90,0";"886,5";"1,0";"50,0";"8,8";"";"";"18,9";"1,0"
"18/11/2021";"1800";"19,2";"95,0";"884,3";"3,1";"50,0";"8,8";"";"";"";""
"19/11/2021";"0000";"18,4";"94,0";"885,1";"0,0";"0,0";"10,0";"3,70";"27,9";"";""
"19/11/2021";"1200";"22,4";"76,0";"886,7";"2,1";"320,0";"8,8";"";"";"17,6";"25,8"
"19/11/2021";"1800";"26,8";"54,0";"883,4";"";"30,0";"7,5";"";"";"";""
"20/11/2021";"0000";"20,1";"93,0";"885,8";"2,1";"270,0";"10,0";"0,70";"26,5";"";""
"20/11/2021";"1200";"21,8";"85,0";"887,0";"1,0";"320,0";"10,0";"";"";"18,7";"27,2"
"20/11/2021";"1800";"24,7";"71,0";"884,2";"1,0";"50,0";"8,8";"";"";"";""
"21/11/2021";"0000";"21,3";"89,0";"885,7";"0,0";"0,0";"10,0";"0,50";"26,7";"";""
"21/11/2021";"1200";"23,5";"78,0";"886,6";"0,0";"0,0";"8,8";"";"";"19,4";"0,9"
"21/11/2021";"1800";"23,1";"81,0";"883,4";"1,0";"320,0";"8,8";"";"";"";""
"22/11/2021";"0000";"20,6";"97,0";"885,7";"0,0";"0,0";"10,0";"6,00";"28,2";"";""
"22/11/2021";"1200";"23,9";"74,0";"885,7";"1,0";"140,0";"7,5";"";"";"18,3";"18,0"
"22/11/2021";"1800";"27,2";"53,0";"883,0";"1,0";"50,0";"7,5";"";"";"";""
"23/11/2021";"0000";"20,3";"90,0";"885,7";"2,1";"230,0";"8,8";"6,00";"28,7";"";""
"23/11/2021";"1200";"22,4";"82,0";"888,1";"1,0";"320,0";"8,8";"";"";"17,8";"24,4"
"23/11/2021";"1800";"28,0";"57,0";"884,5";"1,0";"140,0";"8,8";"";"";"";""
"24/11/2021";"0000";"20,8";"89,0";"886,5";"0,0";"0,0";"8,8";"8,40";"21,9";"";""
"24/11/2021";"1200";"24,3";"80,0";"888,6";"0,0";"0,0";"7,5";"";"";"18,3";"1,6"
"24/11/2021";"1800";"";"61,0";"884,5";"0,0";"0,0";"7,5";"";"";"";""
"25/11/2021";"0000";"19,3";"82,0";"885,5";"0,0";"0,0";"1,3";"10,40";"29,4";"";""
"25/11/2021";"1200";"24,8";"46,0";"887,3";"4,1";"50,0";"3,8";"";"";"17,5";"0,0"
"25/11/2021";"1800";"28,8";"39,0";"884,5";"2,1";"140,0";"6,3";"";"";"";""
"26/11/2021";"0000";"23,9";"53,0";"886,2";"2,1";"140,0";"2,5";"9,30";"29,3";"";""
"26/11/2021";"1200";"24,6";"45,0";"886,9";"3,1";"360,0";"8,8";"";"";"19,2";"0,0"
"26/11/2021";"1800";"28,3";"44,0";"883,0";"5,1";"50,0";"7,5";"";"";"";""
"27/11/2021";"0000";"22,9";"70,0";"883,9";"0,0";"0,0";"7,5";"7,60";"29,1";"";""
"27/11/2021";"1200";"23,6";"72,0";"884,1";"7,2";"320,0";"7,5";"";"";"19,2";"0,0"
"27/11/2021";"1800";"25,0";"68,0";"882,3";"7,2";"50,0";"8,8";"";"";"";""
"28/11/2021";"0000";"22,1";"80,0";"883,0";"1,0";"320,0";"8,8";"9,00";"26,5";"";""
"28/11/2021";"1200";"22,8";"82,0";"884,6";"5,1";"320,0";"7,5";"";"";"20,3";"2,5"
"28/11/2021";"1800";"25,2";"66,0";"882,7";"6,2";"320,0";"7,5";"";"";"";""
"29/11/2021";"0000";"21,2";"85,0";"883,7";"1,0";"320,0";"2,5";"2,70";"27,5";"";""
"29/11/2021";"1200";"22,9";"80,0";"884,6";"0,0";"0,0";"8,8";"";"";"17,2";"31,2"
"29/11/2021";"1800";"23,9";"81,0";"883,3";"5,1";"50,0";"8,8";"";"";"";""
"30/11/2021";"0000";"18,5";"90,0";"883,7";"1,0";"320,0";"8,8";"3,00";"26,9";"";""
